url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://www.subeagenciadigital.com/contacto/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://remnantmarketingseo.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://tiktalkmarketingagency.com,Failed,No contact form found after all strategies,Loaded,3.1,Not found,Not found,,,,,,,
https://growthmed.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.0,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=100),No confirmation
https://www.growthnectar.com/contact,Failed,Submitted but no confirmation detected,Loaded,13.2,Opened,Found,7,"first_name,last_name,email,phone,website,select:How did you hear about us?,message","full_name,company,job_title,subject,budget,address",,Math solver attempted at pre-submit,form.submit(): form[0],No confirmation
https://www.typeform.com/contacts-and-automations,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://www.growth-rocket.com/,Failed,No contact form found after all strategies,Loaded,8.7,Not found,Not found,,,,,,,
https://glpmarketing.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
http://lilac-owl.com/,Success,Page showed success after submit,Loaded,10.2,Not found,Found,4,"email,phone,full_name,message","first_name,last_name,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Send' (score=120),Success detected
https://growmarketingla.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.getvisible.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://growthkeymarketing.com/contact-us,Failed,No contact form found after all strategies,Loaded,14.0,Opened,Not found,,,,,,,
https://www.webbdigitalgrowth.com/,Success,Verified thank-you / redirect,Loaded,5.7,Not found,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=65),Success detected
https://growthdigitalseo.com,Failed,No contact form found after all strategies,Loaded,21.0,Not found,Not found,,,,,,,
https://yourlifeinnovated.com/,Failed,Form found but no fields filled,Loaded,21.0,Not found,Found,0,,,,,,
https://create.wa.link/,Failed,Submitted but no confirmation detected,Loaded,21.1,Not found,Found,3,"address,phone,message","first_name,last_name,full_name,email,company,website,job_title,subject,budget",,Not present,Clicked: 'Next' (score=75),No confirmation
https://www.gloverdigitalmarketing.com/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://agencyseventeen.com,Failed,Submitted but no confirmation detected,Loaded,8.2,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Email Marketing Automation' (score=45),No confirmation
https://kpccreativeconcepts.com/contact,Failed,Submitted but no confirmation detected,Loaded,7.1,Opened,Found,3,"first_name,email,phone","last_name,full_name,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit >>' (score=70),No confirmation
https://alchemymedia.net/contact/,Failed,No contact form found after all strategies,Loaded,5.8,Opened,Not found,,,,,,,
https://www.payperlead.com/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.darkroomagency.com/,Failed,No contact form found after all strategies,Loaded,21.3,Not found,Not found,,,,,,,
https://westmetric.com,Failed,No contact form found after all strategies,Loaded,6.2,Not found,Not found,,,,,,,
https://www.b-reel.com,Failed,No contact form found after all strategies,Loaded,18.2,Not found,Not found,,,,,,,
https://doemedia.com/connect/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://www.flamingoagency.com/contact/,Failed,Submitted but no confirmation detected,Loaded,8.4,Opened,Found,7,"full_name,email,company,phone,website,job_title,message","first_name,last_name,subject,budget,address",,Not present,Clicked: 'SEND EMAIL' (score=95),No confirmation
https://digitalthirdcoast.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://nextadagency.com,Failed,Submitted but no confirmation detected,Loaded,21.1,Not found,Found,5,"full_name,company,phone,email,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=115),No confirmation
https://icenineonline.com/get-in-touch/,Failed,Submitted but no confirmation detected,Loaded,1.9,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Submit event: submit-event,No confirmation
https://digitalmarketerschicago.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.digitalauthority.me/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Get In Touch Today' (score=95),No confirmation
https://sixthcitymarketing.com,Failed,No contact form found after all strategies,Loaded,6.0,Not found,Not found,,,,,,,
https://www.straightnorth.com/,Failed,No contact form found after all strategies,Loaded,19.0,Not found,Not found,,,,,,,
https://calendly.com/BrentDPayne,Failed,No contact form found after all strategies,Loaded,9.4,Not found,Not found,,,,,,,
https://www.97switch.com/contact,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://umbrellalocal.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,14.3,Opened,Found,9,"company,select:business,website,select:your-budget,job_title,message,full_name,email,phone","first_name,last_name,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),No confirmation
https://yourportalonline.com/contact-us/,Failed,No contact form found after all strategies,Loaded,19.0,Opened,Not found,,,,,,,
https://seodesignchicago.com/contact-us/,Failed,Form found but no fields filled,Loaded,1.4,Opened,Found,0,,,,,,
https://rescuemarketing.co,Success,Page showed success after submit,Loaded,11.3,Not found,Found,5,"full_name,email,company,select:Project Type*,message","first_name,last_name,phone,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=120),Success detected
https://cgidigital.com/,Failed,Form found but no fields filled,Loaded,21.2,Not found,Found,0,,,,,,
https://orbitmedia.com,Failed,No contact form found after all strategies,Loaded,11.4,Not found,Not found,,,,,,,
https://www.wemakebright.com/,Failed,No contact form found after all strategies,Loaded,3.7,Not found,Not found,,,,,,,
https://meetrise.com/about-rise/contact-us,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.tagvenue.com/page/contact-us,Failed,No contact form found after all strategies,Loaded,3.6,Opened,Not found,,,,,,,
https://www.digitalmarketing360.com/contact-us/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://rsxigital.com/in/contact-us/,Failed,Submitted but no confirmation detected,Loaded,11.5,Opened,Found,6,"full_name,phone,email,company,select:Services,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Let’s Talk Growth' (score=50),No confirmation
https://nextnowagency.com/contact,Failed,Submitted but no confirmation detected,Loaded,4.6,Opened,Found,7,"first_name,last_name,email,company,phone,subject,message","full_name,website,job_title,budget,address",,Not present,Clicked: 'SUBMIT' (score=80),No confirmation
https://onenorth.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://soliddigital.com/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://hyperlocalplatform.com/contact,Failed,Submitted but no confirmation detected,Loaded,4.3,Opened,Found,5,"full_name,email,company,phone,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Get Your AI Strategy' (score=75),No confirmation
https://dynamicglobalmarketing.com/contact,Failed,Submitted but no confirmation detected,Loaded,3.0,Opened,Found,6,"select:Which location are you contacting? *,full_name,email,phone,select:Service Interest,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Chicago' (score=70),No confirmation
https://help.honeybook.com/en/articles/10753109-contact-honeybook-support-and-get-help,Failed,No contact form found after all strategies,Loaded,5.5,Opened,Not found,,,,,,,
https://marketjd.com/contact-us/,Failed,No contact form found after all strategies,Loaded,4.0,Opened,Not found,,,,,,,
https://tawry.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://promotivellc.com/contact/,Failed,No contact form found after all strategies,Loaded,8.3,Opened,Not found,,,,,,,
https://www.walkersands.com/contact/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,11.3,Opened,Found,10,"first_name,last_name,company,email,website,job_title,select:Industry,phone,select:Primary Service of Interest:,message","full_name,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://zimamedia.com,Failed,No contact form found after all strategies,Loaded,19.6,Not found,Not found,,,,,,,
https://oneims.com,Success,Verified thank-you / redirect,Loaded,21.2,Not found,Found,7,"first_name,last_name,email,phone,company,website,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Schedule My Consult' (score=95),Success detected
https://mcmillanphillips.com/contact/,Success,Verified thank-you / redirect,Loaded,21.1,Not found,Found,4,"full_name,email,website,message","first_name,last_name,phone,company,job_title,subject,budget,address",,Not present,Clicked: 'SEND YOUR CARRIER PIGEON' (score=95),Success detected
https://arcalea.com/contact-us,Failed,Submitted but no confirmation detected,Loaded,4.8,Opened,Found,6,"select:interested_in,first_name,company,email,phone,website","last_name,full_name,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://www.vibes.com/,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,,,,,
https://tridence.link,Failed,No contact form found after all strategies,Loaded,4.8,Not found,Not found,,,,,,,
https://tec-direct.com/contact/fact-sheet/,Failed,No contact form found after all strategies,Loaded,4.7,Opened,Not found,,,,,,,
https://amachicago.org,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://stratag.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://artversion.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,5,"first_name,last_name,company,email,phone","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SUBMIT' (score=120),No confirmation
https://bookwithdave.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://envisionitagency.com/contact/,Failed,Submitted but no confirmation detected,Loaded,21.3,Opened,Found,7,"first_name,last_name,email,phone,company,select:Subject
*,message","full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://skai.io/contact-us/,Failed,Submitted but no confirmation detected,Loaded,6.8,Opened,Found,6,"first_name,last_name,email,company,job_title,phone","full_name,website,subject,message,budget,address",,Not present,Clicked: 'SEE KENSHOO SKAI' (score=90),No confirmation
https://ttrdigitalmarketing.com,Failed,Submitted but no confirmation detected,Loaded,3.4,Not found,Found,1,first_name,"last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.1digitalagency.com/contact/,Failed,Form found but no fields filled,Loaded,5.3,Opened,Found,0,,,,,,
https://www.gotitdigital.com/contact/,Success,Verified thank-you / redirect,Loaded,8.2,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Auto-solved at pre-submit: reCAPTCHA v2,Clicked: 'Submit' (score=120),Success detected
https://www.tryme.co/contact,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://touchpointdigitalmarketing.com/,Failed,Submitted but no confirmation detected,Loaded,5.6,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://a5inc.com/#contact,Failed,No contact form found after all strategies,Loaded,4.8,Opened,Not found,,,,,,,
https://mateam.net/contact/,Failed,No contact form found after all strategies,Loaded,3.8,Opened,Not found,,,,,,,
https://chi.havas.com/contact/,Failed,No contact form found after all strategies,Loaded,4.7,Opened,Not found,,,,,,,
https://www.cognitivemarketresearch.com/contact-us,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,11.5,Opened,Found,6,"first_name,last_name,email,phone,full_name,message","company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.take2-marketing.com/,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://calendly.com,Failed,No contact form found after all strategies,Loaded,10.5,Not found,Not found,,,,,,,
https://seolevelup.com/contact/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,13,"first_name,last_name,email,phone,website,select:How did you hear of SEOLEVELUP?*,message,select:How did you hear of SEOLEVELUP?*,subject,select:How did you hear of SEOLEVELUP?*,select:How did you hear of SEOLEVELUP?*,select:How did you hear of SEOLEVELUP?*,select:How did you hear of SEOLEVELUP?*","full_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Next' (score=65),No confirmation
